employee_id,scale_code,score
EMP100430,papi_l,9.0
EMP100431,papi_l,9.0
EMP100432,papi_l,2.0
EMP100433,papi_l,2.0
EMP100434,papi_l,1.0
EMP100435,papi_l,1.0
EMP100436,papi_l,8.0
EMP100437,papi_l,5.0
EMP100438,papi_l,4.0
EMP100439,papi_l,6.0
EMP100440,papi_l,4.0
EMP100441,papi_l,1.0
EMP100442,papi_l,1.0
EMP100443,papi_l,7.0
EMP100444,papi_l,2.0
EMP100445,papi_l,6.0
EMP100446,papi_l,8.0
EMP100447,papi_l,4.0
EMP100448,papi_l,6.0
EMP100449,papi_l,3.0
EMP100450,papi_l,7.0
EMP100451,papi_l,4.0
EMP100452,papi_l,6.0
EMP100453,papi_l,5.0
EMP100454,papi_l,2.0
EMP100455,papi_l,7.0
EMP100456,papi_l,8.0
EMP100457,papi_l,4.0
EMP100458,papi_l,8.0
EMP100459,papi_l,4.0
EMP100460,papi_l,5.0
EMP100461,papi_l,1.0
EMP100462,papi_l,2.0
EMP100463,papi_l,5.0
EMP100464,papi_l,7.0
EMP100465,papi_l,2.0
EMP100466,papi_l,3.0
EMP100467,papi_l,4.0
EMP100468,papi_l,5.0
EMP100469,papi_l,9.0
EMP100470,papi_l,1.0
EMP100471,papi_l,2.0
EMP100472,papi_l,1.0
EMP100473,papi_l,9.0
EMP100474,papi_l,5.0
EMP100475,papi_l,2.0
EMP100476,papi_l,9.0
EMP100477,papi_l,5.0
EMP100478,papi_l,7.0
EMP100479,papi_l,3.0
EMP100480,papi_l,6.0
EMP100481,papi_l,5.0
EMP100482,papi_l,3.0
EMP100483,papi_l,2.0
EMP100484,papi_l,5.0
EMP100485,papi_l,2.0
EMP100486,papi_l,5.0
EMP100487,papi_l,6.0
EMP100488,papi_l,9.0
EMP100489,papi_l,9.0
EMP100490,papi_l,4.0
EMP100491,papi_l,2.0
EMP100492,papi_l,6.0
EMP100493,papi_l,2.0
EMP100494,papi_l,7.0
EMP100495,papi_l,5.0
EMP100496,papi_l,5.0
EMP100497,papi_l,9.0
EMP100498,papi_l,5.0
EMP100499,papi_l,4.0
EMP100500,papi_l,5.0
EMP100501,papi_l,2.0
EMP100502,papi_l,4.0
EMP100503,papi_l,4.0
EMP100504,papi_l,8.0
EMP100505,papi_l,5.0
EMP100506,papi_l,9.0
EMP100507,papi_l,3.0
EMP100508,papi_l,5.0
EMP100509,papi_l,5.0
EMP100510,papi_l,8.0
EMP100511,papi_l,9.0
EMP100512,papi_l,5.0
EMP100513,papi_l,5.0
EMP100514,papi_l,7.0
EMP100515,papi_l,9.0
EMP100516,papi_l,6.0
EMP100517,papi_l,4.0
EMP100518,papi_l,8.0
EMP100519,papi_l,6.0
EMP100520,papi_l,8.0
EMP100521,papi_l,5.0
EMP100522,papi_l,5.0
EMP100523,papi_l,8.0
EMP100524,papi_l,4.0
EMP100525,papi_l,4.0
EMP100526,papi_l,3.0
EMP100527,papi_l,8.0
EMP100528,papi_l,1.0
EMP100529,papi_l,6.0
EMP100530,papi_l,6.0
EMP100531,papi_l,4.0
EMP100532,papi_l,4.0
EMP100533,papi_l,4.0
EMP100534,papi_l,1.0
EMP100535,papi_l,1.0
EMP100536,papi_l,5.0
EMP100537,papi_l,9.0
EMP100538,papi_l,4.0
EMP100539,papi_l,1.0
EMP100540,papi_l,2.0
EMP100541,papi_l,1.0
EMP100542,papi_l,2.0
EMP100543,papi_l,5.0
EMP100544,papi_l,5.0
EMP100545,papi_l,4.0
EMP100546,papi_l,4.0
EMP100547,papi_l,9.0
EMP100548,papi_l,9.0
EMP100549,papi_l,2.0
EMP100550,papi_l,9.0
EMP100551,papi_l,8.0
EMP100552,papi_l,8.0
EMP100553,papi_l,5.0
EMP100554,papi_l,2.0
EMP100555,papi_l,6.0
EMP100556,papi_l,7.0
EMP100557,papi_l,2.0
EMP100558,papi_l,5.0
EMP100559,papi_l,3.0
EMP100560,papi_l,7.0
EMP100561,papi_l,6.0
EMP100562,papi_l,5.0
EMP100563,papi_l,4.0
EMP100564,papi_l,7.0
EMP100565,papi_l,1.0
EMP100566,papi_l,6.0
EMP100567,papi_l,7.0
EMP100568,papi_l,1.0
EMP100569,papi_l,7.0
EMP100570,papi_l,1.0
EMP100571,papi_l,9.0
EMP100572,papi_l,8.0
EMP100573,papi_l,4.0
EMP100574,papi_l,1.0
EMP100575,papi_l,4.0
EMP100576,papi_l,7.0
EMP100577,papi_l,1.0
EMP100578,papi_l,7.0
EMP100579,papi_l,2.0
EMP100580,papi_l,8.0
EMP100581,papi_l,7.0
EMP100582,papi_l,1.0
EMP100583,papi_l,4.0
EMP100584,papi_l,7.0
EMP100585,papi_l,9.0
EMP100586,papi_l,7.0
EMP100587,papi_l,9.0
EMP100588,papi_l,6.0
EMP100589,papi_l,4.0
EMP100590,papi_l,5.0
EMP100591,papi_l,9.0
EMP100592,papi_l,6.0
EMP100593,papi_l,4.0
EMP100594,papi_l,6.0
EMP100595,papi_l,5.0
EMP100596,papi_l,4.0
EMP100597,papi_l,9.0
EMP100598,papi_l,3.0
EMP100599,papi_l,3.0
EMP100600,papi_l,4.0
EMP100601,papi_l,7.0
EMP100602,papi_l,6.0
EMP100603,papi_l,5.0
EMP100604,papi_l,5.0
EMP100605,papi_l,6.0
EMP100606,papi_l,5.0
EMP100607,papi_l,2.0
EMP100608,papi_l,2.0
EMP100609,papi_l,8.0
EMP100610,papi_l,5.0
EMP100611,papi_l,5.0
EMP100612,papi_l,6.0
EMP100613,papi_l,9.0
EMP100614,papi_l,9.0
EMP100615,papi_l,5.0
EMP100616,papi_l,1.0
EMP100617,papi_l,9.0
EMP100618,papi_l,5.0
EMP100619,papi_l,4.0
EMP100620,papi_l,6.0
EMP100621,papi_l,4.0
EMP100622,papi_l,2.0
EMP100623,papi_l,1.0
EMP100624,papi_l,3.0
EMP100625,papi_l,2.0
EMP100626,papi_l,6.0
EMP100627,papi_l,6.0
EMP100628,papi_l,9.0
EMP100629,papi_l,8.0
EMP100630,papi_l,5.0
EMP100631,papi_l,5.0
EMP100632,papi_l,8.0
EMP100633,papi_l,4.0
EMP100634,papi_l,2.0
EMP100635,papi_l,8.0
EMP100636,papi_l,2.0
EMP100637,papi_l,6.0
EMP100638,papi_l,5.0
EMP100639,papi_l,1.0
EMP100640,papi_l,8.0
EMP100641,papi_l,5.0
EMP100642,papi_l,9.0
EMP100643,papi_l,5.0
EMP100644,papi_l,7.0
EMP100645,papi_l,1.0
EMP100646,papi_l,9.0
EMP100647,papi_l,5.0
EMP100648,papi_l,3.0
EMP100649,papi_l,1.0
EMP100650,papi_l,7.0
EMP100651,papi_l,1.0
EMP100652,papi_l,2.0
EMP100653,papi_l,3.0
EMP100654,papi_l,9.0
EMP100655,papi_l,1.0
EMP100656,papi_l,1.0
EMP100657,papi_l,8.0
EMP100658,papi_l,4.0
EMP100659,papi_l,7.0
EMP100660,papi_l,6.0
EMP100661,papi_l,9.0
EMP100662,papi_l,1.0
EMP100663,papi_l,8.0
EMP100664,papi_l,3.0
EMP100665,papi_l,5.0
EMP100666,papi_l,7.0
EMP100667,papi_l,5.0
EMP100668,papi_l,9.0
EMP100669,papi_l,1.0
EMP100670,papi_l,8.0
EMP100671,papi_l,5.0
EMP100672,papi_l,5.0
EMP100673,papi_l,2.0
EMP100674,papi_l,5.0
EMP100675,papi_l,6.0
EMP100676,papi_l,5.0
EMP100677,papi_l,4.0
EMP100678,papi_l,5.0
EMP100679,papi_l,3.0
EMP100680,papi_l,9.0
EMP100681,papi_l,5.0
EMP100682,papi_l,1.0
EMP100683,papi_l,2.0
EMP100684,papi_l,5.0
EMP100685,papi_l,3.0
EMP100686,papi_l,8.0
EMP100687,papi_l,7.0
EMP100688,papi_l,5.0
EMP100689,papi_l,5.0
EMP100690,papi_l,5.0
EMP100691,papi_l,9.0
EMP100692,papi_l,5.0
EMP100693,papi_l,4.0
EMP100694,papi_l,5.0
EMP100695,papi_l,9.0
EMP100696,papi_l,2.0
EMP100697,papi_l,7.0
EMP100698,papi_l,8.0
EMP100699,papi_l,3.0
EMP100700,papi_l,4.0
EMP100701,papi_l,9.0
EMP100702,papi_l,5.0
EMP100703,papi_l,5.0
EMP100704,papi_l,2.0
EMP100705,papi_l,4.0
EMP100706,papi_l,2.0
EMP100707,papi_l,9.0
EMP100708,papi_l,5.0
EMP100709,papi_l,5.0
EMP100710,papi_l,8.0
EMP100711,papi_l,2.0
EMP100712,papi_l,2.0
EMP100713,papi_l,5.0
EMP100714,papi_l,5.0
EMP100715,papi_l,3.0
EMP100716,papi_l,8.0
EMP100717,papi_l,5.0
EMP100718,papi_l,1.0
EMP100719,papi_l,5.0
EMP100720,papi_l,3.0
EMP100721,papi_l,3.0
EMP100722,papi_l,1.0
EMP100723,papi_l,5.0
EMP100724,papi_l,6.0
EMP100725,papi_l,7.0
EMP100726,papi_l,9.0
EMP100727,papi_l,1.0
EMP100728,papi_l,1.0
EMP100729,papi_l,6.0
EMP100730,papi_l,7.0
EMP100731,papi_l,2.0
EMP100732,papi_l,4.0
EMP100733,papi_l,1.0
EMP100734,papi_l,2.0
EMP100735,papi_l,1.0
EMP100736,papi_l,7.0
EMP100737,papi_l,4.0
EMP100738,papi_l,3.0
EMP100739,papi_l,6.0
EMP100740,papi_l,5.0
EMP100741,papi_l,6.0
EMP100742,papi_l,9.0
EMP100743,papi_l,4.0
EMP100744,papi_l,7.0
EMP100745,papi_l,4.0
EMP100746,papi_l,3.0
EMP100747,papi_l,2.0
EMP100748,papi_l,1.0
EMP100749,papi_l,3.0
EMP100750,papi_l,2.0
EMP100751,papi_l,8.0
EMP100752,papi_l,7.0
EMP100753,papi_l,4.0
EMP100754,papi_l,2.0
EMP100755,papi_l,5.0
EMP100756,papi_l,4.0
EMP100757,papi_l,7.0
EMP100758,papi_l,2.0
EMP100759,papi_l,5.0
EMP100760,papi_l,3.0
EMP100761,papi_l,5.0
EMP100762,papi_l,1.0
EMP100763,papi_l,9.0
EMP100764,papi_l,7.0
EMP100765,papi_l,8.0
EMP100766,papi_l,1.0
EMP100767,papi_l,1.0
EMP100768,papi_l,1.0
EMP100769,papi_l,9.0
EMP100770,papi_l,3.0
EMP100771,papi_l,4.0
EMP100772,papi_l,2.0
EMP100773,papi_l,8.0
EMP100774,papi_l,6.0
EMP100775,papi_l,5.0
EMP100776,papi_l,1.0
EMP100777,papi_l,5.0
EMP100778,papi_l,1.0
EMP100779,papi_l,9.0
EMP100780,papi_l,4.0
EMP100781,papi_l,6.0
EMP100782,papi_l,5.0
EMP100783,papi_l,1.0
EMP100784,papi_l,4.0
EMP100785,papi_l,6.0
EMP100786,papi_l,2.0
EMP100787,papi_l,1.0
EMP100788,papi_l,9.0
EMP100789,papi_l,5.0
EMP100790,papi_l,8.0
EMP100791,papi_l,4.0
EMP100792,papi_l,9.0
EMP100793,papi_l,7.0
EMP100794,papi_l,1.0
EMP100795,papi_l,7.0
EMP100796,papi_l,6.0
EMP100797,papi_l,6.0
EMP100798,papi_l,9.0
EMP100799,papi_l,4.0
EMP100800,papi_l,3.0
EMP100801,papi_l,5.0
EMP100802,papi_l,7.0
EMP100803,papi_l,5.0
EMP100804,papi_l,9.0
EMP100805,papi_l,8.0
EMP100806,papi_l,8.0
EMP100807,papi_l,7.0
EMP100808,papi_l,9.0
EMP100809,papi_l,5.0
EMP100810,papi_l,7.0
EMP100811,papi_l,6.0
EMP100812,papi_l,7.0
EMP100813,papi_l,5.0
EMP100814,papi_l,3.0
EMP100815,papi_l,2.0
EMP100816,papi_l,3.0
EMP100817,papi_l,7.0
EMP100818,papi_l,3.0
EMP100819,papi_l,9.0
EMP100820,papi_l,7.0
EMP100821,papi_l,3.0
EMP100822,papi_l,6.0
EMP100823,papi_l,2.0
EMP100824,papi_l,1.0
EMP100825,papi_l,9.0
EMP100826,papi_l,8.0
EMP100827,papi_l,1.0
EMP100828,papi_l,7.0
EMP100829,papi_l,7.0
EMP100830,papi_l,6.0
EMP100831,papi_l,5.0
EMP100832,papi_l,6.0
EMP100833,papi_l,6.0
EMP100834,papi_l,1.0
EMP100835,papi_l,1.0
EMP100836,papi_l,9.0
EMP100837,papi_l,1.0
EMP100838,papi_l,9.0
EMP100839,papi_l,3.0
EMP100840,papi_l,9.0
EMP100841,papi_l,4.0
EMP100842,papi_l,6.0
EMP100843,papi_l,9.0
EMP100844,papi_l,9.0
EMP100845,papi_l,7.0
EMP100846,papi_l,5.0
EMP100847,papi_l,5.0
EMP100848,papi_l,7.0
EMP100849,papi_l,7.0
EMP100850,papi_l,5.0
EMP100851,papi_l,4.0
EMP100852,papi_l,4.0
EMP100853,papi_l,7.0
EMP100854,papi_l,1.0
EMP100855,papi_l,1.0
EMP100856,papi_l,3.0
EMP100857,papi_l,4.0
EMP100858,papi_l,2.0
EMP100859,papi_l,2.0
EMP100860,papi_l,5.0
EMP100861,papi_l,3.0
EMP100862,papi_l,5.0
EMP100863,papi_l,7.0
EMP100864,papi_l,9.0
EMP100865,papi_l,9.0
EMP100866,papi_l,2.0
EMP100867,papi_l,5.0
EMP100868,papi_l,3.0
EMP100869,papi_l,9.0
EMP100870,papi_l,2.0
EMP100871,papi_l,1.0
EMP100872,papi_l,5.0
EMP100873,papi_l,1.0
EMP100874,papi_l,3.0
EMP100875,papi_l,4.0
EMP100876,papi_l,6.0
EMP100877,papi_l,8.0
EMP100878,papi_l,5.0
EMP100879,papi_l,6.0
EMP100880,papi_l,3.0
EMP100881,papi_l,1.0
EMP100882,papi_l,7.0
EMP100883,papi_l,9.0
EMP100884,papi_l,4.0
EMP100885,papi_l,9.0
EMP100886,papi_l,9.0
EMP100887,papi_l,5.0
EMP100888,papi_l,9.0
EMP100889,papi_l,5.0
EMP100890,papi_l,3.0
EMP100891,papi_l,1.0
EMP100892,papi_l,3.0
EMP100893,papi_l,9.0
EMP100894,papi_l,8.0
EMP100895,papi_l,4.0
EMP100896,papi_l,6.0
EMP100897,papi_l,9.0
EMP100898,papi_l,6.0
EMP100899,papi_l,5.0
EMP100900,papi_l,3.0
EMP100901,papi_l,6.0
EMP100902,papi_l,5.0
EMP100903,papi_l,3.0
EMP100904,papi_l,6.0
EMP100905,papi_l,8.0
EMP100906,papi_l,8.0
EMP100907,papi_l,1.0
EMP100908,papi_l,4.0
EMP100909,papi_l,6.0
EMP100910,papi_l,9.0
EMP100911,papi_l,8.0
EMP100912,papi_l,3.0
EMP100913,papi_l,1.0
EMP100914,papi_l,4.0
EMP100915,papi_l,1.0
EMP100916,papi_l,2.0
EMP100917,papi_l,6.0
EMP100918,papi_l,4.0
EMP100919,papi_l,4.0
EMP100920,papi_l,4.0
EMP100921,papi_l,6.0
EMP100922,papi_l,5.0
EMP100923,papi_l,7.0
EMP100924,papi_l,9.0
EMP100925,papi_l,3.0
EMP100926,papi_l,2.0
EMP100927,papi_l,9.0
EMP100928,papi_l,8.0
EMP100929,papi_l,5.0
EMP100930,papi_l,2.0
EMP100931,papi_l,7.0
EMP100932,papi_l,3.0
EMP100933,papi_l,3.0
EMP100934,papi_l,6.0
EMP100935,papi_l,8.0
EMP100936,papi_l,6.0
EMP100937,papi_l,7.0
EMP100938,papi_l,7.0
EMP100939,papi_l,6.0
EMP100940,papi_l,5.0
EMP100941,papi_l,8.0
EMP100942,papi_l,7.0
EMP100943,papi_l,1.0
EMP100944,papi_l,9.0
EMP100945,papi_l,5.0
EMP100946,papi_l,9.0
EMP100947,papi_l,4.0
EMP100948,papi_l,6.0
EMP100949,papi_l,5.0
EMP100950,papi_l,5.0
EMP100951,papi_l,5.0
EMP100952,papi_l,2.0
EMP100953,papi_l,3.0
EMP100954,papi_l,6.0
EMP100955,papi_l,3.0
EMP100956,papi_l,9.0
EMP100957,papi_l,6.0
EMP100958,papi_l,6.0
EMP100959,papi_l,2.0
EMP100960,papi_l,6.0
EMP100961,papi_l,2.0
EMP100962,papi_l,4.0
EMP100963,papi_l,8.0
EMP100964,papi_l,6.0
EMP100965,papi_l,3.0
EMP100966,papi_l,9.0
EMP100967,papi_l,2.0
EMP100968,papi_l,8.0
EMP100969,papi_l,7.0
EMP100970,papi_l,3.0
EMP100971,papi_l,5.0
EMP100972,papi_l,1.0
EMP100973,papi_l,6.0
EMP100974,papi_l,8.0
EMP100975,papi_l,6.0
EMP100976,papi_l,5.0
EMP100977,papi_l,2.0
EMP100978,papi_l,2.0
EMP100979,papi_l,8.0
EMP100980,papi_l,8.0
EMP100981,papi_l,3.0
EMP100982,papi_l,5.0
EMP100983,papi_l,8.0
EMP100984,papi_l,3.0
EMP100985,papi_l,1.0
EMP100986,papi_l,2.0
EMP100987,papi_l,1.0
EMP100988,papi_l,5.0
EMP100989,papi_l,1.0
EMP100990,papi_l,6.0
EMP100991,papi_l,5.0
EMP100992,papi_l,5.0
EMP100993,papi_l,5.0
EMP100994,papi_l,5.0
EMP100995,papi_l,7.0
EMP100996,papi_l,1.0
EMP100997,papi_l,7.0
EMP100998,papi_l,8.0
EMP100999,papi_l,3.0
EMP101000,papi_l,1.0
EMP101001,papi_l,9.0
EMP101002,papi_l,5.0
EMP101003,papi_l,7.0
EMP101004,papi_l,4.0
EMP101005,papi_l,3.0
EMP101006,papi_l,2.0
EMP101007,papi_l,7.0
EMP101008,papi_l,4.0
EMP101009,papi_l,5.0
EMP101010,papi_l,6.0
EMP101011,papi_l,1.0
EMP101012,papi_l,8.0
EMP101013,papi_l,9.0
EMP101014,papi_l,2.0
EMP101015,papi_l,3.0
EMP101016,papi_l,8.0
EMP101017,papi_l,5.0
EMP101018,papi_l,5.0
EMP101019,papi_l,5.0
EMP101020,papi_l,5.0
EMP101021,papi_l,9.0
EMP101022,papi_l,4.0
EMP101023,papi_l,9.0
EMP101024,papi_l,1.0
EMP101025,papi_l,7.0
EMP101026,papi_l,2.0
EMP101027,papi_l,9.0
EMP101028,papi_l,7.0
EMP101029,papi_l,1.0
EMP101030,papi_l,7.0
EMP101031,papi_l,9.0
EMP101032,papi_l,6.0
EMP101033,papi_l,5.0
EMP101034,papi_l,5.0
EMP101035,papi_l,5.0
EMP101036,papi_l,5.0
EMP101037,papi_l,4.0
EMP101038,papi_l,5.0
EMP101039,papi_l,2.0
EMP101040,papi_l,1.0
EMP101041,papi_l,6.0
EMP101042,papi_l,8.0
EMP101043,papi_l,5.0
EMP101044,papi_l,1.0
EMP101045,papi_l,1.0
EMP101046,papi_l,5.0
EMP101047,papi_l,2.0
EMP101048,papi_l,2.0
EMP101049,papi_l,1.0
EMP101050,papi_l,8.0
EMP101051,papi_l,3.0
EMP101052,papi_l,9.0
EMP101053,papi_l,4.0
EMP101054,papi_l,5.0
EMP101055,papi_l,4.0
EMP101056,papi_l,2.0
EMP101057,papi_l,3.0
EMP101058,papi_l,1.0
EMP101059,papi_l,6.0
EMP101060,papi_l,5.0
EMP101061,papi_l,6.0
EMP101062,papi_l,5.0
EMP101063,papi_l,8.0
EMP101064,papi_l,4.0
EMP101065,papi_l,7.0
EMP101066,papi_l,3.0
EMP101067,papi_l,4.0
EMP101068,papi_l,8.0
EMP101069,papi_l,9.0
EMP101070,papi_l,7.0
EMP101071,papi_l,8.0
EMP101072,papi_l,7.0
EMP101073,papi_l,5.0
EMP101074,papi_l,8.0
EMP101075,papi_l,7.0
EMP101076,papi_l,7.0
EMP101077,papi_l,8.0
EMP101078,papi_l,5.0
EMP101079,papi_l,4.0
EMP101080,papi_l,8.0
EMP101081,papi_l,5.0
EMP101082,papi_l,8.0
EMP101083,papi_l,3.0
EMP101084,papi_l,3.0
EMP101085,papi_l,3.0
EMP101086,papi_l,1.0
EMP101087,papi_l,6.0
EMP101088,papi_l,5.0
EMP101089,papi_l,7.0
EMP101090,papi_l,5.0
EMP101091,papi_l,4.0
EMP101092,papi_l,9.0
EMP101093,papi_l,1.0
EMP101094,papi_l,9.0
EMP101095,papi_l,8.0
EMP101096,papi_l,5.0
EMP101097,papi_l,7.0
EMP101098,papi_l,8.0
EMP101099,papi_l,1.0
EMP101100,papi_l,1.0
EMP101101,papi_l,2.0
EMP101102,papi_l,8.0
EMP101103,papi_l,5.0
EMP101104,papi_l,4.0
EMP101105,papi_l,2.0
EMP101106,papi_l,5.0
EMP101107,papi_l,5.0
EMP101108,papi_l,7.0
EMP101109,papi_l,5.0
EMP101110,papi_l,2.0
EMP101111,papi_l,8.0
EMP101112,papi_l,7.0
EMP101113,papi_l,6.0
EMP101114,papi_l,1.0
EMP101115,papi_l,4.0
EMP101116,papi_l,5.0
EMP101117,papi_l,1.0
EMP101118,papi_l,4.0
EMP101119,papi_l,3.0
EMP101120,papi_l,3.0
EMP101121,papi_l,7.0
EMP101122,papi_l,7.0
EMP101123,papi_l,7.0
EMP101124,papi_l,5.0
EMP101125,papi_l,6.0
EMP101126,papi_l,7.0
EMP101127,papi_l,3.0
EMP101128,papi_l,9.0
EMP101129,papi_l,5.0
EMP101130,papi_l,7.0
EMP101131,papi_l,3.0
EMP101132,papi_l,5.0
EMP101133,papi_l,7.0
EMP101134,papi_l,5.0
EMP101135,papi_l,5.0
EMP101136,papi_l,5.0
EMP101137,papi_l,5.0
EMP101138,papi_l,3.0
EMP101139,papi_l,1.0
EMP101140,papi_l,3.0
EMP101141,papi_l,2.0
EMP101142,papi_l,3.0
EMP101143,papi_l,9.0
EMP101144,papi_l,3.0
EMP101145,papi_l,5.0
EMP101146,papi_l,5.0
EMP101147,papi_l,3.0
EMP101148,papi_l,9.0
EMP101149,papi_l,6.0
EMP101150,papi_l,1.0
EMP101151,papi_l,3.0
EMP101152,papi_l,1.0
EMP101153,papi_l,3.0
EMP101154,papi_l,3.0
EMP101155,papi_l,1.0
EMP101156,papi_l,9.0
EMP101157,papi_l,2.0
EMP101158,papi_l,2.0
EMP101159,papi_l,5.0
EMP101160,papi_l,7.0
EMP101161,papi_l,9.0
EMP101162,papi_l,5.0
EMP101163,papi_l,5.0
EMP101164,papi_l,4.0
EMP101165,papi_l,4.0
EMP101166,papi_l,1.0
EMP101167,papi_l,4.0
EMP101168,papi_l,1.0
EMP101169,papi_l,4.0
EMP101170,papi_l,5.0
EMP101171,papi_l,8.0
EMP101172,papi_l,7.0
EMP101173,papi_l,2.0
EMP101174,papi_l,5.0
EMP101175,papi_l,5.0
EMP101176,papi_l,5.0
EMP101177,papi_l,4.0
EMP101178,papi_l,8.0
EMP101179,papi_l,6.0
EMP101180,papi_l,8.0
EMP101181,papi_l,5.0
EMP101182,papi_l,8.0
EMP101183,papi_l,6.0
EMP101184,papi_l,8.0
EMP101185,papi_l,3.0
EMP101186,papi_l,4.0
EMP101187,papi_l,5.0
EMP101188,papi_l,5.0
EMP101189,papi_l,2.0
EMP101190,papi_l,8.0
EMP101191,papi_l,8.0
EMP101192,papi_l,5.0
EMP101193,papi_l,5.0
EMP101194,papi_l,6.0
EMP101195,papi_l,6.0
EMP101196,papi_l,3.0
EMP101197,papi_l,6.0
EMP101198,papi_l,1.0
EMP101199,papi_l,9.0
EMP101200,papi_l,7.0
EMP101201,papi_l,3.0
EMP101202,papi_l,5.0
EMP101203,papi_l,3.0
EMP101204,papi_l,7.0
EMP101205,papi_l,5.0
EMP101206,papi_l,9.0
EMP101207,papi_l,9.0
EMP101208,papi_l,9.0
EMP101209,papi_l,7.0
EMP101210,papi_l,9.0
EMP101211,papi_l,3.0
EMP101212,papi_l,7.0
EMP101213,papi_l,7.0
EMP101214,papi_l,6.0
EMP101215,papi_l,7.0
EMP101216,papi_l,9.0
EMP101217,papi_l,4.0
EMP101218,papi_l,9.0
EMP101219,papi_l,5.0
EMP101220,papi_l,2.0
EMP101221,papi_l,9.0
EMP101222,papi_l,8.0
EMP101223,papi_l,6.0
EMP101224,papi_l,3.0
EMP101225,papi_l,5.0
EMP101226,papi_l,5.0
EMP101227,papi_l,6.0
EMP101228,papi_l,5.0
EMP101229,papi_l,1.0
EMP101230,papi_l,1.0
EMP101231,papi_l,9.0
EMP101232,papi_l,6.0
EMP101233,papi_l,1.0
EMP101234,papi_l,5.0
EMP101235,papi_l,1.0
EMP101236,papi_l,6.0
EMP101237,papi_l,5.0
EMP101238,papi_l,9.0
EMP101239,papi_l,8.0
EMP101240,papi_l,7.0
EMP101241,papi_l,4.0
EMP101242,papi_l,8.0
EMP101243,papi_l,2.0
EMP101244,papi_l,2.0
EMP101245,papi_l,7.0
EMP101246,papi_l,4.0
EMP101247,papi_l,4.0
EMP101248,papi_l,6.0
EMP101249,papi_l,1.0
EMP101250,papi_l,3.0
EMP101251,papi_l,6.0
EMP101252,papi_l,4.0
EMP101253,papi_l,8.0
EMP101254,papi_l,8.0
EMP101255,papi_l,8.0
EMP101256,papi_l,2.0
EMP101257,papi_l,5.0
EMP101258,papi_l,1.0
EMP101259,papi_l,5.0
EMP101260,papi_l,8.0
EMP101261,papi_l,6.0
EMP101262,papi_l,5.0
EMP101263,papi_l,5.0
EMP101264,papi_l,5.0
EMP101265,papi_l,3.0
EMP101266,papi_l,8.0
EMP101267,papi_l,6.0
EMP101268,papi_l,4.0
EMP101269,papi_l,2.0
EMP101270,papi_l,2.0
EMP101271,papi_l,1.0
EMP101272,papi_l,7.0
EMP101273,papi_l,6.0
EMP101274,papi_l,6.0
EMP101275,papi_l,7.0
EMP101276,papi_l,5.0
EMP101277,papi_l,9.0
EMP101278,papi_l,1.0
EMP101279,papi_l,5.0
EMP101280,papi_l,9.0
EMP101281,papi_l,9.0
EMP101282,papi_l,4.0
EMP101283,papi_l,3.0
EMP101284,papi_l,8.0
EMP101285,papi_l,5.0
EMP101286,papi_l,7.0
EMP101287,papi_l,9.0
EMP101288,papi_l,8.0
EMP101289,papi_l,3.0
EMP101290,papi_l,3.0
EMP101291,papi_l,5.0
EMP101292,papi_l,7.0
EMP101293,papi_l,1.0
EMP101294,papi_l,4.0
EMP101295,papi_l,8.0
EMP101296,papi_l,5.0
EMP101297,papi_l,5.0
EMP101298,papi_l,9.0
EMP101299,papi_l,5.0
EMP101300,papi_l,5.0
EMP101301,papi_l,4.0
EMP101302,papi_l,5.0
EMP101303,papi_l,3.0
EMP101304,papi_l,2.0
EMP101305,papi_l,5.0
EMP101306,papi_l,7.0
EMP101307,papi_l,8.0
EMP101308,papi_l,5.0
EMP101309,papi_l,5.0
EMP101310,papi_l,4.0
EMP101311,papi_l,5.0
EMP101312,papi_l,5.0
EMP101313,papi_l,7.0
EMP101314,papi_l,3.0
EMP101315,papi_l,4.0
EMP101316,papi_l,8.0
EMP101317,papi_l,1.0
EMP101318,papi_l,9.0
EMP101319,papi_l,4.0
EMP101320,papi_l,4.0
EMP101321,papi_l,2.0
EMP101322,papi_l,6.0
EMP101323,papi_l,3.0
EMP101324,papi_l,2.0
EMP101325,papi_l,4.0
EMP101326,papi_l,9.0
EMP101327,papi_l,5.0
EMP101328,papi_l,3.0
EMP101329,papi_l,2.0
EMP101330,papi_l,9.0
EMP101331,papi_l,2.0
EMP101332,papi_l,5.0
EMP101333,papi_l,1.0
EMP101334,papi_l,9.0
EMP101335,papi_l,1.0
EMP101336,papi_l,1.0
EMP101337,papi_l,6.0
EMP101338,papi_l,7.0
EMP101339,papi_l,3.0
EMP101340,papi_l,1.0
EMP101341,papi_l,9.0
EMP101342,papi_l,4.0
EMP101343,papi_l,1.0
EMP101344,papi_l,1.0
EMP101345,papi_l,9.0
EMP101346,papi_l,2.0
EMP101347,papi_l,7.0
EMP101348,papi_l,6.0
EMP101349,papi_l,5.0
EMP101350,papi_l,3.0
EMP101351,papi_l,6.0
EMP101352,papi_l,8.0
EMP101353,papi_l,1.0
EMP101354,papi_l,7.0
EMP101355,papi_l,5.0
EMP101356,papi_l,2.0
EMP101357,papi_l,1.0
EMP101358,papi_l,6.0
EMP101359,papi_l,7.0
EMP101360,papi_l,9.0
EMP101361,papi_l,9.0
